seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	110253516	110253665	150	*	X171818	9314	110247133	110252047	4915	-	1468	upstream	1468	KLF4
chr9	110253711	110253845	135	*	X171819	9314	110247133	110252047	4915	-	1663	upstream	1663	KLF4
chr9	111618137	111618286	150	*	X171931	10880	111616869	111618275	1407	-	0	overlapStart	0	ACTL7B
chr9	111618662	111618796	135	*	X171932	10880	111616869	111618275	1407	-	386	upstream	386	ACTL7B
chr9	112262057	112262176	120	*	X172048	5774	112137974	112260593	122620	-	1463	upstream	1463	PTPN3
chr9	112262192	112262326	135	*	X172049	5774	112137974	112260593	122620	-	1598	upstream	1598	PTPN3
chr9	112402303	112402437	135	*	X172051	114299	112403068	112713756	310689	+	630	upstream	630	NA
chr9	112402639	112402710	72	*	X172052	114299	112403068	112713756	310689	+	357	upstream	357	NA
chr9	112402978	112403112	135	*	X172053	114299	112403068	112713756	310689	+	0	overlapStart	0	NA
chr9	112403308	112403472	165	*	X172054	114299	112403068	112713756	310689	+	0	inside	239	NA
chr9	112542600	112542650	51	*	X172057	445815	112542577	112934791	392215	+	0	inside	22	PALM2AKAP2
chr9	112542859	112542963	105	*	X172058	445815	112542577	112934791	392215	+	0	inside	281	PALM2AKAP2
chr9	112810993	112811025	33	*	X172061	11217	112810878	112934791	123914	+	0	inside	114	NA
chr9	112811101	112811445	345	*	X172062	11217	112810878	112934791	123914	+	0	inside	222	NA
chr9	113341853	113342251	399	*	X172082	79987	113127529	113342160	214632	-	0	overlapStart	0	SVEP1
chr9	114285600	114285712	113	*	X172088	158399	114287447	114340124	52678	+	1734	upstream	1734	ZNF483
chr9	114287580	114287699	120	*	X172089	158399	114287447	114340124	52678	+	0	inside	132	ZNF483
chr9	114287708	114287887	180	*	X172090	158399	114287447	114340124	52678	+	0	inside	260	ZNF483
chr9	115653085	115653279	195	*	X172102	57864	115641200	115653193	11994	-	0	overlapStart	0	SLC46A2
chr9	115653295	115653444	150	*	X172103	57864	115641200	115653193	11994	-	101	upstream	101	SLC46A2
chr9	115654255	115654567	313	*	X172104	57864	115641200	115653193	11994	-	1061	upstream	1061	SLC46A2
chr9	116841687	116841806	120	*	X172277	259	116822408	116840752	18345	-	934	upstream	934	AMBP
chr9	116916377	116916575	199	*	X172315	85301	116918231	117072975	154745	+	1655	upstream	1655	COL27A1
chr9	116916732	116916941	210	*	X172316	85301	116918231	117072975	154745	+	1289	upstream	1289	COL27A1
chr9	116917032	116917446	415	*	X172317	85301	116918231	117072975	154745	+	784	upstream	784	COL27A1
chr9	116971029	116971298	270	*	X172342	619556	116971714	116971809	96	+	415	upstream	415	MIR455
chr9	116971569	116971748	180	*	X172343	619556	116971714	116971809	96	+	0	overlapStart	0	MIR455
chr9	117084807	117084956	150	*	X172420	5004	117085303	117095536	10234	+	346	upstream	346	ORM1
chr9	117090608	117090742	135	*	X172426	5005	117092069	117095536	3468	+	1326	upstream	1326	ORM2
chr9	117091598	117091702	105	*	X172427	5005	117092069	117095536	3468	+	366	upstream	366	ORM2
chr9	124262344	124262643	300	*	X172490	2681	124207269	124262306	55038	-	37	upstream	37	GGTA1
chr9	124327320	124327424	105	*	X172516	153090	124329399	124547809	218411	+	1974	upstream	1974	DAB2IP
chr9	124328265	124328549	285	*	X172517	153090	124329399	124547809	218411	+	849	upstream	849	DAB2IP
chr9	124328940	124329100	161	*	X172518	153090	124329399	124547809	218411	+	298	upstream	298	DAB2IP
chr9	124329416	124329550	135	*	X172519	153090	124329399	124547809	218411	+	0	inside	16	DAB2IP
chr9	124329611	124329835	225	*	X172520	153090	124329399	124547809	218411	+	0	inside	211	DAB2IP
chr9	124990682	124990906	225	*	X172826	26468	124964856	124991091	26236	-	0	inside	184	LHX6
chr9	124991027	124991046	20	*	X172827	26468	124964856	124991091	26236	-	0	inside	44	LHX6
chr9	124991263	124991371	109	*	X172828	26468	124964856	124991091	26236	-	171	upstream	171	LHX6
chr9	124991837	124991956	120	*	X172829	26468	124964856	124991091	26236	-	745	upstream	745	LHX6
chr9	124992197	124992346	150	*	X172830	26468	124964856	124991091	26236	-	1105	upstream	1105	LHX6
chr9	124992587	124992736	150	*	X172831	26468	124964856	124991091	26236	-	1495	upstream	1495	LHX6
chr9	126773582	126773670	89	*	X172887	9355	126773889	126795442	21554	+	218	upstream	218	LHX2
chr9	126773741	126773791	51	*	X172888	9355	126773889	126795442	21554	+	97	upstream	97	LHX2
chr9	126773897	126774061	165	*	X172889	9355	126773889	126795442	21554	+	0	inside	7	LHX2
chr9	126774120	126774406	287	*	X172890	9355	126773889	126795442	21554	+	0	inside	230	LHX2
chr9	127018968	127019117	150	*	X173002	10783	127019885	127114719	94835	+	767	upstream	767	NEK6
chr9	127019500	127019814	315	*	X173003	10783	127019885	127114719	94835	+	70	upstream	70	NEK6
chr9	127212856	127213055	200	*	X173015	347088	127213423	127240868	27446	+	367	upstream	367	ADGRD2
chr9	127213479	127213628	150	*	X173016	347088	127213423	127240868	27446	+	0	inside	55	ADGRD2
chr9	127539318	127539381	64	*	X173086	169611	127539437	127577159	37723	+	55	upstream	55	OLFML2A
chr9	128508317	128508421	105	*	X173101	5090	128509617	128729655	220039	+	1195	upstream	1195	PBX3
chr9	129088181	129088315	135	*	X173253	89853	129089123	129269320	180198	+	807	upstream	807	MVB12B
chr9	129088496	129088856	361	*	X173254	89853	129089123	129269320	180198	+	266	upstream	266	MVB12B
chr9	129172816	129172902	87	*	X173298	641373	129170054	129172783	2730	-	32	upstream	32	NRON
chr9	129374713	129374770	58	*	X173416	4010	129376722	129463311	86590	+	1951	upstream	1951	LMX1B
chr9	129375142	129375321	180	*	X173417	4010	129376722	129463311	86590	+	1400	upstream	1400	LMX1B
chr9	129375360	129375553	194	*	X173418	4010	129376722	129463311	86590	+	1168	upstream	1168	LMX1B
chr9	129377007	129377067	61	*	X173419	4010	129376722	129463311	86590	+	0	inside	284	LMX1B
chr9	132382895	132383044	150	*	X173806	375759	132374504	132383055	8552	-	0	inside	10	C9orf50
chr9	132425859	132425993	135	*	X173813	51450	132427920	132484951	57032	+	1926	upstream	1926	PRRX2
chr9	132426027	132426144	118	*	X173814	51450	132427920	132484951	57032	+	1775	upstream	1775	PRRX2
chr9	132427104	132427268	165	*	X173815	51450	132427920	132484951	57032	+	651	upstream	651	PRRX2
chr9	132427374	132427443	70	*	X173816	51450	132427920	132484951	57032	+	476	upstream	476	PRRX2
chr9	132515253	132515462	210	*	X173881	9536	132500615	132515344	14730	-	0	overlapStart	0	PTGES
chr9	132515635	132515859	225	*	X173882	9536	132500615	132515344	14730	-	290	upstream	290	PTGES
chr9	132516100	132516219	120	*	X173883	9536	132500615	132515344	14730	-	755	upstream	755	PTGES
chr9	132517287	132517314	28	*	X173884	9536	132500615	132515344	14730	-	1942	upstream	1942	PTGES
chr9	132806282	132806386	105	*	X173895	23048	132649466	132805473	156008	-	808	upstream	808	FNBP1
chr9	132806405	132806463	59	*	X173896	23048	132649466	132805473	156008	-	931	upstream	931	FNBP1
chr9	133538439	133538633	195	*	X174077	59335	133539981	133558384	18404	+	1347	upstream	1347	PRDM12
chr9	133538692	133538946	255	*	X174078	59335	133539981	133558384	18404	+	1034	upstream	1034	PRDM12
chr9	133539159	133539563	405	*	X174079	59335	133539981	133558384	18404	+	417	upstream	417	PRDM12
chr9	133539622	133539787	166	*	X174080	59335	133539981	133558384	18404	+	193	upstream	193	PRDM12
chr9	133540042	133540056	15	*	X174081	59335	133539981	133558384	18404	+	0	inside	60	PRDM12
chr9	133540192	133540552	361	*	X174082	59335	133539981	133558384	18404	+	0	inside	210	PRDM12
chr9	133770887	133771006	120	*	X174090	347148	133768815	133769225	411	-	1661	upstream	1661	QRFP
chr9	133771045	133771239	195	*	X174091	347148	133768815	133769225	411	-	1819	upstream	1819	QRFP
chr9	133815518	133815700	183	*	X174171	84929	133777825	133814455	36631	-	1062	upstream	1062	FIBCD1
chr9	133816286	133816416	131	*	X174172	84929	133777825	133814455	36631	-	1830	upstream	1830	FIBCD1
chr9	133883924	133884073	150	*	X174237	10319	133884504	133968446	83943	+	430	upstream	430	LAMC3
chr9	133884381	133884515	135	*	X174238	10319	133884504	133968446	83943	+	0	overlapStart	0	LAMC3
chr9	133884681	133884980	300	*	X174239	10319	133884504	133968446	83943	+	0	inside	176	LAMC3
chr9	133969751	133969870	120	*	X174325	83543	133971863	133998539	26677	+	1992	upstream	1992	AIF1L
chr9	133969917	133970051	135	*	X174326	83543	133971863	133998539	26677	+	1811	upstream	1811	AIF1L
chr9	133970592	133970755	164	*	X174327	83543	133971863	133998539	26677	+	1107	upstream	1107	AIF1L
chr9	133971626	133971727	102	*	X174328	83543	133971863	133998539	26677	+	135	upstream	135	AIF1L
chr9	135035223	135035357	135	*	X174502	84628	135037334	135118220	80887	+	1976	upstream	1976	NTNG2
chr9	135035997	135036131	135	*	X174503	84628	135037334	135118220	80887	+	1202	upstream	1202	NTNG2
chr9	135036273	135036767	495	*	X174504	84628	135037334	135118220	80887	+	566	upstream	566	NTNG2
chr9	135036813	135036962	150	*	X174505	84628	135037334	135118220	80887	+	371	upstream	371	NTNG2
chr9	135037128	135037346	219	*	X174506	84628	135037334	135118220	80887	+	0	overlapStart	0	NTNG2
chr9	135037613	135037751	139	*	X174507	84628	135037334	135118220	80887	+	0	inside	278	NTNG2
chr9	135456071	135456250	180	*	X174753	56751	135457993	135465640	7648	+	1742	upstream	1742	BARHL1
chr9	135456341	135456505	165	*	X174754	56751	135457993	135465640	7648	+	1487	upstream	1487	BARHL1
chr9	135456566	135456715	150	*	X174755	56751	135457993	135465640	7648	+	1277	upstream	1277	BARHL1
chr9	135456822	135456971	150	*	X174756	56751	135457993	135465640	7648	+	1021	upstream	1021	BARHL1
chr9	135457061	135457128	68	*	X174757	56751	135457993	135465640	7648	+	864	upstream	864	BARHL1
chr9	136084856	136085005	150	*	X174903	29989	136080666	136084628	3963	-	227	upstream	227	OBP2B
chr9	136085036	136085620	585	*	X174904	29989	136080666	136084628	3963	-	407	upstream	407	OBP2B
chr9	136085696	136085860	165	*	X174905	29989	136080666	136084628	3963	-	1067	upstream	1067	OBP2B
chr9	136344710	136344829	120	*	X174994	11182	136336216	136344276	8061	-	433	upstream	433	SLC2A6
chr9	136389888	136390202	315	*	X175034	389827	136379708	136390068	10361	-	0	overlapStart	0	MYMK
chr9	136392015	136392221	207	*	X175035	389827	136379708	136390068	10361	-	1946	upstream	1946	MYMK
chr9	136445117	136445386	270	*	X175099	642968	136443537	136445368	1832	-	0	overlapStart	0	FAM163B
chr9	136445477	136445611	135	*	X175100	642968	136443537	136445368	1832	-	108	upstream	108	FAM163B
chr9	136447232	136447381	150	*	X175101	642968	136443537	136445368	1832	-	1863	upstream	1863	FAM163B
chr9	136499484	136499633	150	*	X175139	1621	136501485	136524466	22982	+	1851	upstream	1851	DBH
chr9	136500039	136500203	165	*	X175140	1621	136501485	136524466	22982	+	1281	upstream	1281	DBH
chr9	136500354	136500857	504	*	X175141	1621	136501485	136524466	22982	+	627	upstream	627	DBH
chr9	136501338	136501667	330	*	X175142	1621	136501485	136524466	22982	+	0	overlapStart	0	DBH
chr9	136501773	136501892	120	*	X175143	1621	136501485	136524466	22982	+	0	inside	287	DBH
chr9	136524275	136524313	39	*	X175162	138948	136519709	136522530	2822	-	1744	upstream	1744	DBH-AS1
chr9	136604680	136604934	255	*	X175256	1757	136528684	136605077	76394	-	0	inside	142	SARDH
chr9	136605130	136605219	90	*	X175257	1757	136528684	136605077	76394	-	52	upstream	52	SARDH
chr9	136606002	136606271	270	*	X175258	1757	136528684	136605077	76394	-	924	upstream	924	SARDH
chr9	136934477	136934611	135	*	X175519	8019	136895446	136933655	38210	-	821	upstream	821	BRD3
chr9	136934987	136935091	105	*	X175520	8019	136895446	136933655	38210	-	1331	upstream	1331	BRD3
chr9	136935242	136935481	240	*	X175521	8019	136895446	136933655	38210	-	1586	upstream	1586	BRD3
chr9	136935602	136935736	135	*	X175522	8019	136895446	136933655	38210	-	1946	upstream	1946	BRD3
chr9	137207204	137207308	105	*	X175682	6256	137208944	137332431	123488	+	1635	upstream	1635	RXRA
chr9	137207549	137207863	315	*	X175683	6256	137208944	137332431	123488	+	1080	upstream	1080	RXRA
chr9	137207956	137208195	240	*	X175684	6256	137208944	137332431	123488	+	748	upstream	748	RXRA
chr9	137208286	137208420	135	*	X175685	6256	137208944	137332431	123488	+	523	upstream	523	RXRA
chr9	137208734	137208761	28	*	X175686	6256	137208944	137332431	123488	+	182	upstream	182	RXRA
chr9	137532048	137532126	79	*	X175818	1289	137533651	137736688	203038	+	1524	upstream	1524	COL5A1
chr9	137532667	137532831	165	*	X175819	1289	137533651	137736688	203038	+	819	upstream	819	COL5A1
chr9	137532937	137533056	120	*	X175820	1289	137533651	137736688	203038	+	594	upstream	594	COL5A1
chr9	137533275	137533335	61	*	X175821	1289	137533651	137736688	203038	+	315	upstream	315	COL5A1
chr9	137771595	137771789	195	*	X175980	2220	137772658	137779366	6709	+	868	upstream	868	FCN2
chr9	137771925	137772044	120	*	X175981	2220	137772658	137779366	6709	+	613	upstream	613	FCN2
chr9	137772465	137772584	120	*	X175982	2220	137772658	137779366	6709	+	73	upstream	73	FCN2
chr9	137772885	137773019	135	*	X175983	2220	137772658	137779366	6709	+	0	inside	226	FCN2
chr9	137809816	137809840	25	*	X176007	2219	137801431	137809806	8376	-	9	upstream	9	FCN1
chr9	137810655	137810774	120	*	X176008	2219	137801431	137809806	8376	-	848	upstream	848	FCN1
chr9	137965680	137965722	43	*	X176090	10439	137967089	138013030	45942	+	1366	upstream	1366	OLFM1
chr9	137966563	137966921	359	*	X176091	10439	137967089	138013030	45942	+	167	upstream	167	OLFM1
chr9	138071450	138071614	165	*	X176174	401557	138073455	138079152	5698	+	1840	upstream	1840	LOC401557
chr9	138071648	138071652	5	*	X176175	401557	138073455	138079152	5698	+	1802	upstream	1802	LOC401557
chr9	138073038	138073294	257	*	X176176	401557	138073455	138079152	5698	+	160	upstream	160	LOC401557
chr9	138232857	138233107	251	*	X176251	157927	138235095	138238404	3310	+	1987	upstream	1987	LINC02907
chr9	138233367	138233740	374	*	X176252	157927	138235095	138238404	3310	+	1354	upstream	1354	LINC02907
chr9	138437324	138437578	255	*	X176336	29991	138437985	138441815	3831	+	406	upstream	406	OBP2A
chr9	138437624	138437725	102	*	X176337	29991	138437985	138441815	3831	+	259	upstream	259	OBP2A
chr9	138453181	138453450	270	*	X176351	5047	138453604	138458622	5019	+	153	upstream	153	PAEP
chr9	138453747	138453881	135	*	X176352	5047	138453604	138458622	5019	+	0	inside	142	PAEP
chr9	138466116	138466520	405	*	X176361	100130954	138466771	138478958	12188	+	250	upstream	250	LINC01502
chr9	138466926	138467075	150	*	X176362	100130954	138466771	138478958	12188	+	0	inside	154	LINC01502
chr9	138554773	138554937	165	*	X176420	392399	138555168	138557949	2782	+	230	upstream	230	LCN9
chr9	138555103	138555237	135	*	X176421	392399	138555168	138557949	2782	+	0	overlapStart	0	LCN9
chr9	138555253	138555405	153	*	X176422	392399	138555168	138557949	2782	+	0	inside	84	LCN9
chr9	139138895	139139494	600	*	X176674	169714	139098182	139137687	39506	-	1207	upstream	1207	QSOX2
chr9	139139570	139139779	210	*	X176675	169714	139098182	139137687	39506	-	1882	upstream	1882	QSOX2
chr9	139940483	139940947	465	*	X176745	56654	139933909	139940676	6768	-	0	overlapStart	0	NPDC1
chr9	139941904	139942226	323	*	X176746	56654	139933909	139940676	6768	-	1227	upstream	1227	NPDC1
chr9	139942437	139942527	91	*	X176747	56654	139933909	139940676	6768	-	1760	upstream	1760	NPDC1
chr9	140033371	140033433	63	*	X176748	2902	140033609	140063214	29606	+	175	upstream	175	GRIN1
chr9	140063608	140063712	105	*	X176760	100500811	140063638	140063722	85	-	0	overlapEnd	9	MIR3621
chr9	140064298	140064447	150	*	X176761	100500811	140063638	140063722	85	-	575	upstream	575	MIR3621
chr9	140064298	140064447	150	*	X176761	389816	140063212	140064491	1280	-	0	inside	43	LRRC26
chr9	140064583	140065002	420	*	X176762	100500811	140063638	140063722	85	-	860	upstream	860	MIR3621
chr9	140064583	140065002	420	*	X176762	389816	140063212	140064491	1280	-	91	upstream	91	LRRC26
chr9	140065147	140065551	405	*	X176763	100500811	140063638	140063722	85	-	1424	upstream	1424	MIR3621
chr9	140065147	140065551	405	*	X176763	389816	140063212	140064491	1280	-	655	upstream	655	LRRC26
chr9	140065618	140065779	162	*	X176764	100500811	140063638	140063722	85	-	1895	upstream	1895	MIR3621
chr9	140065618	140065779	162	*	X176764	389816	140063212	140064491	1280	-	1126	upstream	1126	LRRC26
chr9	140770631	140770739	109	*	X176794	774	140772241	141019076	246836	+	1501	upstream	1501	CACNA1B
chrX	9733871	9734202	332	*	X177073	4935	9693453	9734005	40553	-	0	overlapStart	0	GPR143
chrX	11683975	11684223	249	*	X177149	395	11155663	11683821	528159	-	153	upstream	153	ARHGAP6
chrX	13587612	13587836	225	*	X177167	25975	13587694	13651694	64001	+	0	overlapStart	0	EGFL6
chrX	13587987	13588121	135	*	X177168	25975	13587694	13651694	64001	+	0	inside	292	EGFL6
chrX	13956539	13956586	48	*	X177189	2824	13789062	13956831	167770	-	0	inside	244	GPM6B
chrX	19140988	19141018	31	*	X177288	10149	19007425	19140755	133331	-	232	upstream	232	ADGRG2
chrX	19141272	19141376	105	*	X177289	10149	19007425	19140755	133331	-	516	upstream	516	ADGRG2
chrX	22049824	22049928	105	*	X177367	5251	22050921	22266478	215558	+	992	upstream	992	PHEX
chrX	22290786	22290950	165	*	X177368	158506	22291030	22292576	1547	+	79	upstream	79	CBLL2
chrX	23350784	23351103	320	*	X177371	139411	23352985	23414918	61934	+	1881	upstream	1881	PTCHD1
chrX	23351301	23351313	13	*	X177372	139411	23352985	23414918	61934	+	1671	upstream	1671	PTCHD1
chrX	23351470	23351613	144	*	X177373	139411	23352985	23414918	61934	+	1371	upstream	1371	PTCHD1
chrX	23351650	23351769	120	*	X177374	139411	23352985	23414918	61934	+	1215	upstream	1215	PTCHD1
chrX	24331999	24332133	135	*	X177385	170067	24328979	24331432	2454	-	566	upstream	566	SUPT20HL2
chrX	24332149	24332298	150	*	X177386	170067	24328979	24331432	2454	-	716	upstream	716	SUPT20HL2
chrX	24333106	24333195	90	*	X177387	170067	24328979	24331432	2454	-	1673	upstream	1673	SUPT20HL2
chrX	24380501	24380650	150	*	X177388	100130302	24380878	24383541	2664	+	227	upstream	227	SUPT20HL1
chrX	24380711	24380712	2	*	X177389	100130302	24380878	24383541	2664	+	165	upstream	165	SUPT20HL1
chrX	25033895	25034056	162	*	X177416	170302	25021813	25034065	12253	-	0	inside	8	ARX
chrX	25034275	25034314	40	*	X177417	170302	25021813	25034065	12253	-	209	upstream	209	ARX
chrX	25034780	25034944	165	*	X177418	170302	25021813	25034065	12253	-	714	upstream	714	ARX
chrX	25035230	25035364	135	*	X177419	170302	25021813	25034065	12253	-	1164	upstream	1164	ARX
chrX	25035554	25035634	81	*	X177420	170302	25021813	25034065	12253	-	1488	upstream	1488	ARX
chrX	25035650	25035932	283	*	X177421	170302	25021813	25034065	12253	-	1584	upstream	1584	ARX
chrX	30327207	30327371	165	*	X177435	190	30322539	30327495	4957	-	0	inside	123	NR0B1
chrX	30327573	30327662	90	*	X177436	190	30322539	30327495	4957	-	77	upstream	77	NR0B1
chrX	38079932	38080066	135	*	X177454	8406	38008588	38080177	71590	-	0	inside	110	SRPX
chrX	38080088	38080282	195	*	X177455	8406	38008588	38080177	71590	-	0	overlapStart	0	SRPX
chrX	41306802	41306834	33	*	X177516	60506	41306713	41334905	28193	+	0	inside	88	NYX
chrX	43832683	43832847	165	*	X177527	4693	43808024	43832921	24898	-	0	inside	73	NDP
chrX	45060211	45060435	225	*	X177528	79742	45007618	45060146	52529	-	64	upstream	64	DIPK2B
chrX	45060456	45060605	150	*	X177529	79742	45007618	45060146	52529	-	309	upstream	309	DIPK2B
chrX	45061036	45061243	208	*	X177530	79742	45007618	45060146	52529	-	889	upstream	889	DIPK2B
chrX	47229612	47229715	104	*	X177554	7712	47229999	47273098	43100	+	283	upstream	283	ZNF157
chrX	47481242	47481358	117	*	X177559	6853	47431300	47479256	47957	-	1985	upstream	1985	SYN1
